"EventType","EventID","Order","SubjectID","ToolInstances","CodeStateID","ServerTimestamp","ProblemID","Correct"
"Submit","9f45df517a4fccfeb2c24e8ee51b0039",2018,"S211","ITAP; Python",1192,"2016-02-14T04:06:00","firstAndLast",TRUE
"Submit","2d19a36f9274ef01c38b885f9079487f",2019,"S211","ITAP; Python",1559,"2016-02-14T04:09:00","singlePigLatin",FALSE
"X-HintRequest","956fc6ab0a661896fc7bf419f579d619",2020,"S211","ITAP; Python",1559,"2016-02-14T04:09:00","singlePigLatin",FALSE
"X-HintRequest","42d671d669505771601887d531f67d2a",2021,"S211","ITAP; Python",1559,"2016-02-14T04:10:00","singlePigLatin",FALSE
"X-HintRequest","14a9700e7acefa3f46b7cd9cd3e66f38",2022,"S211","ITAP; Python",1559,"2016-02-14T04:12:00","singlePigLatin",FALSE
"Submit","5ff2841f719a7dd6aa2be759f122e494",2023,"S211","ITAP; Python",1560,"2016-02-14T04:14:00","singlePigLatin",FALSE
"Submit","1979ca4581edd8913e5f2e347651f925",2024,"S211","ITAP; Python",1561,"2016-02-14T04:16:00","singlePigLatin",FALSE
"Submit","366573430438a6aca13aac6f79e715be",2025,"S211","ITAP; Python",1560,"2016-02-14T04:21:00","singlePigLatin",FALSE
"Submit","f2c6448d47faa3de67aba9e10de5ac0c",2026,"S211","ITAP; Python",1562,"2016-02-14T04:21:00","singlePigLatin",FALSE
"Submit","1bae91097fdf955cb0379a76e40bbbff",2027,"S211","ITAP; Python",1563,"2016-02-14T04:21:00","singlePigLatin",FALSE
"Submit","983b4333600e4a59eab798a57bc8bf40",2028,"S211","ITAP; Python",1564,"2016-02-14T04:23:00","singlePigLatin",FALSE
"Submit","bf168fc2f34e44045dbc94dc6c30ee03",2029,"S211","ITAP; Python",1565,"2016-02-14T04:24:00","singlePigLatin",FALSE
"X-HintRequest","cf50a791923ce4ca4c64f9f16645cdd0",2030,"S211","ITAP; Python",1566,"2016-02-14T04:25:00","singlePigLatin",FALSE
"Submit","15dbd6da2afc488dd4df115acc0febf7",2031,"S211","ITAP; Python",1567,"2016-02-14T04:27:00","singlePigLatin",TRUE
"Submit","e421c91e9b54154fe9a36196c39895e8",2032,"S211","ITAP; Python",1568,"2016-02-14T04:34:00","overNineThousand",FALSE
"Submit","4c196c06ca5b0a42bd482abd32ea6a3b",2033,"S211","ITAP; Python",1569,"2016-02-14T04:34:00","overNineThousand",TRUE
"Submit","bd225092a01122f11012c5723545f613",2039,"S211","ITAP; Python",1574,"2016-02-14T04:56:00","hasTwoDigits",TRUE
"Submit","9f29c1e4054882016a3bdedbadc75947",2046,"S211","ITAP; Python",1578,"2016-02-14T04:59:00","canDrinkAlcohol",FALSE
"Submit","2767eb9f5447b1fa36cf6dcf5b94385c",2047,"S211","ITAP; Python",1579,"2016-02-14T04:59:00","canDrinkAlcohol",FALSE
"Submit","348570757901f0c84c27052107ef85a0",2048,"S211","ITAP; Python",1580,"2016-02-14T04:59:00","canDrinkAlcohol",TRUE
"Submit","4fb13ba9d81ad21299617e27e3b0d45a",2053,"S211","ITAP; Python",1585,"2016-02-14T05:04:00","isEvenPositiveInt",FALSE
"Submit","98865bf2ab33b6799bbc7a98a7b6b0cb",2054,"S211","ITAP; Python",1586,"2016-02-14T05:05:00","isEvenPositiveInt",FALSE
"Submit","574ec50a0d0d34be3ec5b478ca1b80a1",2055,"S211","ITAP; Python",1587,"2016-02-14T05:05:00","isEvenPositiveInt",FALSE
"Submit","042a7a7287c51bbd5db3e7a77d00bb00",2057,"S211","ITAP; Python",1588,"2016-02-14T05:06:00","isEvenPositiveInt",FALSE
"Submit","ec7c37dfc0e22ecbcb65e1ff36f05ca6",2058,"S211","ITAP; Python",1589,"2016-02-14T05:07:00","isEvenPositiveInt",FALSE
"X-HintRequest","6323948242e41b8dbb09af4a1d2b0a89",2059,"S211","ITAP; Python",1589,"2016-02-14T05:08:00","isEvenPositiveInt",FALSE
"X-HintRequest","01a16286af2592b6e1a6ffd0b4751ae0",2060,"S211","ITAP; Python",1589,"2016-02-14T05:09:00","isEvenPositiveInt",FALSE
"X-HintRequest","f81a32bedf1daee9da5b612339f88317",2061,"S211","ITAP; Python",1589,"2016-02-14T05:10:00","isEvenPositiveInt",FALSE
"Submit","4b48f2a254454f35b72b54cec78d64ec",2062,"S211","ITAP; Python",1590,"2016-02-14T05:11:00","isEvenPositiveInt",FALSE
"Submit","c838639f35ad99faea61805f5acd7653",2063,"S211","ITAP; Python",1591,"2016-02-14T05:11:00","isEvenPositiveInt",FALSE
"Submit","c27df4229852ee3dda5e4d905e056816",2064,"S211","ITAP; Python",1588,"2016-02-14T05:11:00","isEvenPositiveInt",FALSE
"Submit","e67e4f0f955a90e838d9080be2b40fd6",2065,"S211","ITAP; Python",1592,"2016-02-14T05:12:00","isEvenPositiveInt",FALSE
"Submit","3e04d3f44805bb288217188f7baf75cd",2067,"S211","ITAP; Python",1593,"2016-02-14T05:13:00","isEvenPositiveInt",FALSE
"Submit","6253c3d7e310c092b60147e993bbd493",2070,"S211","ITAP; Python",1594,"2016-02-14T05:15:00","isEvenPositiveInt",FALSE
"Submit","9d7eabbad257660eadd26460ea520075",2074,"S211","ITAP; Python",1598,"2016-02-14T05:19:00","isEvenPositiveInt",FALSE
"Submit","c47190619516749f620f8bbba6ae3f85",2075,"S211","ITAP; Python",1599,"2016-02-14T05:19:00","isEvenPositiveInt",TRUE
"Submit","bb58fd49e13b0a94424744f7225f90ed",2078,"S211","ITAP; Python",1602,"2016-02-14T05:21:00","isEvenPositiveInt",TRUE
"Submit","9df9b949e194c9ac16f9577e4081f864",2081,"S211","ITAP; Python",1605,"2016-02-14T05:22:00","isEvenPositiveInt",FALSE
"Submit","18e86a77ce8438725e252df612183936",2085,"S211","ITAP; Python",1599,"2016-02-14T05:29:00","isEvenPositiveInt",TRUE
"Submit","7eede3b80cd3ed2f2b012a1cfa9e6e1f",2118,"S211","ITAP; Python",1633,"2016-02-15T04:07:00","isSubstring",FALSE
"Submit","eb836c289f00d1c465eb5c2c934e2d53",2119,"S211","ITAP; Python",1634,"2016-02-15T04:08:00","isSubstring",FALSE
"Submit","12a35ccc9aff2fd0b8e61aea550b6e3a",2120,"S211","ITAP; Python",1635,"2016-02-15T04:08:00","isSubstring",FALSE
"Submit","faff94e5d3e54fb2a3f200885084fd1c",2121,"S211","ITAP; Python",1636,"2016-02-15T04:09:00","isSubstring",FALSE
"Submit","75a40b694432ab5285908956e9301247",2122,"S211","ITAP; Python",1637,"2016-02-15T04:11:00","isSubstring",TRUE
"Submit","3e00a41ea0a20d9fcfe71bf5861cd06a",2123,"S211","ITAP; Python",1638,"2016-02-15T04:12:00","oneToN",FALSE
"Submit","c519767e8999671c98e33f7142b806f9",2124,"S211","ITAP; Python",1639,"2016-02-15T04:12:00","oneToN",FALSE
"Submit","a702b9679914375360af51c4340fb2d4",2125,"S211","ITAP; Python",1640,"2016-02-15T04:20:00","oneToN",FALSE
"X-HintRequest","6eccfa5ea6a9d8c342e6ee903dd1772d",2126,"S211","ITAP; Python",1641,"2016-02-15T04:21:00","oneToN",FALSE
"X-HintRequest","5f84f5311b65a63ad03bceedb654e2f7",2127,"S211","ITAP; Python",1641,"2016-02-15T04:22:00","oneToN",FALSE
"Submit","a421eed42afeb750fb7cc804f708bba6",2128,"S211","ITAP; Python",1640,"2016-02-15T04:23:00","oneToN",FALSE
"Submit","ffe486aa375640e86dcd175863e2a176",2129,"S211","ITAP; Python",1642,"2016-02-15T04:24:00","oneToN",FALSE
"Submit","38c03fecac2c1061a17d6b3a22d3969c",2130,"S211","ITAP; Python",1643,"2016-02-15T04:24:00","oneToN",TRUE
"Submit","87ef5cb566436319b4ea59a1d91a222f",2131,"S211","ITAP; Python",1644,"2016-02-15T04:25:00","oneToN",TRUE
"Submit","f3ab89632f4c2e9812aeb3b879ce1e01",2132,"S211","ITAP; Python",1645,"2016-02-15T04:27:00","sumOfDigits",FALSE
"Submit","ce634b663669ac4007de6227102a7463",2133,"S211","ITAP; Python",1646,"2016-02-15T04:30:00","sumOfDigits",FALSE
"Submit","6d78415e7232ff3b3b96e3adf60f3ed4",2134,"S211","ITAP; Python",1647,"2016-02-15T04:31:00","sumOfDigits",FALSE
"Submit","f502a5799e04a9e7b9ba8e8d0958e7f0",2135,"S211","ITAP; Python",1648,"2016-02-15T04:32:00","sumOfDigits",FALSE
"Submit","aa1bd738e98e9ea383aba512516e7a5d",2136,"S211","ITAP; Python",1649,"2016-02-15T04:37:00","sumOfDigits",FALSE
"Submit","d5d14bda502c3229ea0d8bb6571d7eae",2137,"S211","ITAP; Python",1650,"2016-02-15T04:37:00","sumOfDigits",FALSE
"Submit","849dc084c4e1f5d852246cd3f11dfa48",2138,"S211","ITAP; Python",1651,"2016-02-15T04:39:00","sumOfDigits",FALSE
"Submit","f01a06bdbf6981c6893d8a3bf9742f84",2139,"S211","ITAP; Python",1652,"2016-02-15T04:41:00","sumOfDigits",FALSE
"Submit","a1cabc29c878e8bb5d185c70e922d239",2140,"S211","ITAP; Python",1653,"2016-02-15T04:43:00","sumOfDigits",FALSE
"Submit","c6317cb0812906f28a73a32febb58c65",2141,"S211","ITAP; Python",1654,"2016-02-15T04:43:00","sumOfDigits",FALSE
"Submit","469bb5134fb98a5880d565446d128797",2142,"S211","ITAP; Python",1655,"2016-02-15T04:44:00","sumOfDigits",FALSE
"Submit","91e92ccbc109375d2286426df633c960",253,"S307","ITAP; Python",186,"2016-01-20T03:47:00","helloWorld",TRUE
"Submit","9b46b2b1176697c7c38ee964084414b1",259,"S307","ITAP; Python",35,"2016-01-20T03:50:00","doubleX",TRUE
"Submit","05185b76cf66dfd529c2679f0ec8394a",260,"S307","ITAP; Python",39,"2016-01-20T03:50:00","raiseToPower",TRUE
"Submit","fc7236d799ae50704ee0014acb4277c4",271,"S307","ITAP; Python",100,"2016-01-20T03:53:00","convertToDegrees",TRUE
"Submit","6396e7bba220f548c74cb36240e40176",279,"S307","ITAP; Python",208,"2016-01-20T03:56:00","findRoot",FALSE
"Submit","28e1bcb6cd2f8b35ce388a6f15a263f6",281,"S307","ITAP; Python",27,"2016-01-20T03:58:00","intToFloat",TRUE
"Submit","9cab8534088ec78e73133c3c2b612e8d",282,"S307","ITAP; Python",28,"2016-01-20T03:58:00","leftoverCandy",TRUE
"Submit","da619acbfe3f75d10ab35861070f9489",776,"S307","ITAP; Python",580,"2016-01-21T04:43:00","howManyEggCartons",FALSE
"Submit","320da893f09f94018a83135ed961bb7e",777,"S307","ITAP; Python",581,"2016-01-21T04:43:00","howManyEggCartons",FALSE
"Submit","1618e66a922c2b1299c4ab3c2c358316",778,"S307","ITAP; Python",378,"2016-01-21T04:44:00","howManyEggCartons",TRUE
"Submit","7d5eda61119357908c57499f854f0999",780,"S307","ITAP; Python",583,"2016-01-21T04:46:00","kthDigit",TRUE
"X-HintRequest","68e835959f9f5cd3117bcc2458cdc7e8",1067,"S307","ITAP; Python",817,"2016-01-23T15:54:00","nearestBusStop",FALSE
"Submit","97bd74c46d1c10eb73aa818107af48ec",3105,"S331","ITAP; Python",11,"2016-03-22T17:50:00","helloWorld",TRUE
"Submit","0f7ea308bc8000c11e83829896fc8b20",3106,"S331","ITAP; Python",2370,"2016-03-22T17:50:00","helloWorld",FALSE
"Submit","b7c82159274be0e0c1112ae8bfc25916",3107,"S331","ITAP; Python",35,"2016-03-22T17:51:00","doubleX",TRUE
"Submit","56c6f7c231bd3db29b26965d8b52977b",3108,"S331","ITAP; Python",39,"2016-03-22T17:51:00","raiseToPower",TRUE
"Submit","1f58d0f1775483de0be5659bf24f14aa",79,"S334","ITAP; Python",67,"2016-01-19T23:42:00","helloWorld",FALSE
"Submit","16fd46501e6b1eb272a87188ccfdc30f",80,"S334","ITAP; Python",68,"2016-01-19T23:42:00","helloWorld",FALSE
"Submit","d6b9d6e2be427e2616531af8dd8e6137",81,"S334","ITAP; Python",69,"2016-01-19T23:43:00","helloWorld",FALSE
"Submit","94068b3670e57b3f4fae7175572976d5",82,"S334","ITAP; Python",70,"2016-01-19T23:44:00","raiseToPower",TRUE
"Submit","b749e1192a9f09c62e349bea8e7e332a",83,"S334","ITAP; Python",71,"2016-01-19T23:45:00","helloWorld",FALSE
"Submit","f914125df758c27411a69da581575e1d",84,"S334","ITAP; Python",72,"2016-01-19T23:45:00","helloWorld",FALSE
"Submit","b1fae99eee4ed1680057044782a7c67d",85,"S334","ITAP; Python",73,"2016-01-19T23:45:00","helloWorld",FALSE
"Submit","db07e50ee4e10345d97bc585df9aec1f",86,"S334","ITAP; Python",74,"2016-01-19T23:45:00","helloWorld",FALSE
"Submit","c39323b37105d148e5a85a9888751a89",108,"S334","ITAP; Python",74,"2016-01-20T01:19:00","helloWorld",FALSE
"Submit","efffcb72b466b320c7c69929d51c7db7",109,"S334","ITAP; Python",92,"2016-01-20T01:20:00","helloWorld",FALSE
"Submit","314e79ed777feeb66722526cb09e7cf8",110,"S334","ITAP; Python",93,"2016-01-20T01:20:00","helloWorld",FALSE
"Submit","e3b0c8608f749d501c7091ba4ceab2cb",111,"S334","ITAP; Python",35,"2016-01-20T01:21:00","doubleX",TRUE
"X-HintRequest","499b94070a964818677c5c35ca65fd17",112,"S334","ITAP; Python",93,"2016-01-20T01:21:00","helloWorld",FALSE
"Submit","2a303cc7596a6ade9868a32198b38ded",113,"S334","ITAP; Python",94,"2016-01-20T01:21:00","helloWorld",TRUE
"Submit","db219ffa9d38a2334867fa6abbb1d92a",114,"S334","ITAP; Python",95,"2016-01-20T01:23:00","convertToDegrees",FALSE
"Submit","ddcafa05264128040156cd9cda124769",115,"S334","ITAP; Python",96,"2016-01-20T01:23:00","convertToDegrees",FALSE
"Submit","7f228b36021caa15af0371c2dc6e105f",379,"S347","ITAP; Python",8,"2016-01-20T04:31:00","helloWorld",FALSE
"X-HintRequest","54e235edc9b317ecdf6e40c8adc5d312",385,"S347","ITAP; Python",8,"2016-01-20T04:32:00","helloWorld",FALSE
"Submit","9f1f9e6ac317f1a383aa2621cb120f33",386,"S347","ITAP; Python",284,"2016-01-20T04:32:00","helloWorld",TRUE
"Submit","198c3776707a50addf398f4e0a2a094e",393,"S347","ITAP; Python",291,"2016-01-20T04:35:00","doubleX",TRUE
"Submit","1de4ad7c71ea9cf152800124938ff165",394,"S347","ITAP; Python",292,"2016-01-20T04:36:00","raiseToPower",TRUE
"Submit","746bee1a4ecd4da46a9ff53bb4e3ab87",409,"S347","ITAP; Python",307,"2016-01-20T04:51:00","convertToDegrees",FALSE
"Submit","74e8e8e54f3e2941bbd2985c105e4ba5",410,"S347","ITAP; Python",308,"2016-01-20T04:51:00","convertToDegrees",FALSE
"Submit","c5cd78e90fb2329e08b8e6015c29b798",412,"S347","ITAP; Python",310,"2016-01-20T04:52:00","convertToDegrees",FALSE
"Submit","7dd21d19ddf236fee2d3845184e1e243",413,"S347","ITAP; Python",311,"2016-01-20T04:52:00","convertToDegrees",FALSE
"Submit","89c8452770b6a37894031ef8837ba5ab",414,"S347","ITAP; Python",148,"2016-01-20T04:53:00","convertToDegrees",TRUE
"Submit","7565dce9f11931c38d28fc7870b2189a",419,"S347","ITAP; Python",314,"2016-01-20T04:56:00","findRoot",TRUE
"Submit","072fe0fb9ae0c7354470ac533150621c",422,"S347","ITAP; Python",317,"2016-01-20T04:57:00","oneToN",FALSE
"Submit","dca97fe3896696b5ea18eac318abd4af",425,"S347","ITAP; Python",320,"2016-01-20T05:00:00","oneToN",FALSE
"Submit","893c5858c0e0913868a096cfcdf203ad",426,"S347","ITAP; Python",317,"2016-01-20T05:00:00","oneToN",FALSE
"X-HintRequest","85c1b8e01330c2fe7298009b169fd136",427,"S347","ITAP; Python",320,"2016-01-20T05:00:00","oneToN",FALSE
"Submit","9cd4f323ffbc7f31100ce3cfea668424",428,"S347","ITAP; Python",321,"2016-01-20T05:00:00","oneToN",FALSE
"Submit","30940730808c89f80625f09fbb5807ad",429,"S347","ITAP; Python",322,"2016-01-20T05:00:00","oneToN",FALSE
"X-HintRequest","aa68df0f564fab264f277d101e76175c",430,"S347","ITAP; Python",317,"2016-01-20T05:01:00","oneToN",FALSE
"Submit","00e891cfc42e5cfaf813f9fe4dab5f5b",453,"S347","ITAP; Python",338,"2016-01-20T05:17:00","oneToN",FALSE
"X-HintRequest","61a5fd799c13e6380204e152b5603de5",454,"S347","ITAP; Python",317,"2016-01-20T05:17:00","oneToN",FALSE
"Submit","8115fd088e5d7c201386b300d85c6aea",455,"S347","ITAP; Python",339,"2016-01-20T05:17:00","oneToN",FALSE
"Submit","eadd6b74b75eada16aff90de015ba682",456,"S347","ITAP; Python",340,"2016-01-20T05:17:00","oneToN",FALSE
"Submit","0f73b3cf4e358be7e9872916bb9d07e4",459,"S347","ITAP; Python",343,"2016-01-20T05:22:00","oneToN",FALSE
"Submit","56cb98d560308bdf6f9385eb3db451eb",787,"S347","ITAP; Python",590,"2016-01-21T05:51:00","oneToN",FALSE
"Submit","aea814e37b0200a22b8eecea997a8345",788,"S347","ITAP; Python",591,"2016-01-21T05:51:00","oneToN",FALSE
"Submit","9188b84ad680ee0453ea7ad54cc2aeaf",789,"S347","ITAP; Python",592,"2016-01-21T05:51:00","oneToN",FALSE
"Submit","7dd1955afe3e00e92380c051604e2d52",790,"S347","ITAP; Python",593,"2016-01-21T05:51:00","oneToN",FALSE
"Submit","7f366ba11b8f2c865ff2305ba052bb1d",791,"S347","ITAP; Python",594,"2016-01-21T05:52:00","oneToN",FALSE
"Submit","ca4f3f41c78507dc9513ab8510263fba",792,"S347","ITAP; Python",595,"2016-01-21T05:52:00","oneToN",FALSE
"Submit","251552d34de5c3a17920d12dff3c01aa",793,"S347","ITAP; Python",596,"2016-01-21T05:52:00","oneToN",FALSE
"Submit","b4b6c30cdea6f5932ccbf297765cf641",829,"S372","ITAP; Python",11,"2016-01-21T14:37:00","helloWorld",TRUE
"Submit","e15746dcae56faf5fc366c46166c512f",830,"S372","ITAP; Python",232,"2016-01-21T14:38:00","doubleX",TRUE
"Submit","eb75cb3dbc8bee43599d5cca50dc8a6a",831,"S372","ITAP; Python",627,"2016-01-21T14:39:00","raiseToPower",FALSE
"Submit","dfe62f3fb566ea093b1e565aaa4bec50",832,"S372","ITAP; Python",236,"2016-01-21T14:39:00","raiseToPower",TRUE
"Submit","ca099d2ceaca8b8f54f9f9850019e093",833,"S372","ITAP; Python",628,"2016-01-21T14:46:00","convertToDegrees",FALSE
"Submit","a36d0bbf5cab8e3c9e069f8d69e47360",834,"S372","ITAP; Python",148,"2016-01-21T14:47:00","convertToDegrees",TRUE
"Submit","15d746c744cb54c035cf18f46e73c8dc",835,"S372","ITAP; Python",629,"2016-01-21T14:53:00","findRoot",FALSE
"Submit","788ec84be08f543b0aa75bbadb9d16d1",836,"S372","ITAP; Python",630,"2016-01-21T14:53:00","findRoot",TRUE
"Submit","71c048a2cc2d6887a6a3b908729ced38",837,"S372","ITAP; Python",27,"2016-01-21T17:39:00","intToFloat",TRUE
"Submit","7540937037f8fc8e54471de6dc3a2987",838,"S372","ITAP; Python",28,"2016-01-21T17:40:00","leftoverCandy",TRUE
"Submit","7bc03d2a9c03f9f45c213f7da6dee27c",839,"S372","ITAP; Python",631,"2016-01-21T17:41:00","howManyEggCartons",TRUE
"Submit","6d363d7566e18d8e8eb1edc891541c66",840,"S372","ITAP; Python",632,"2016-01-21T17:42:00","kthDigit",FALSE
"Submit","77018d1ca3acc4cfb7185459ac7a0eda",841,"S372","ITAP; Python",633,"2016-01-21T17:43:00","kthDigit",FALSE
"Submit","df09a0a8f8af5b403e3a2d450882886e",842,"S372","ITAP; Python",634,"2016-01-21T17:46:00","kthDigit",FALSE
"Submit","a6c285fd994c5d14d064aa00a1fba98d",847,"S372","ITAP; Python",636,"2016-01-21T18:09:00","kthDigit",TRUE
"Submit","4fd08260f89fd25d17a7dd25b1147754",848,"S372","ITAP; Python",637,"2016-01-21T18:11:00","nearestBusStop",FALSE
"Submit","40db55dc98edb743c5c1b1453eed8ee8",849,"S372","ITAP; Python",638,"2016-01-21T18:12:00","nearestBusStop",FALSE
"Submit","ba365dd15c6f711a74af459315f16665",850,"S372","ITAP; Python",639,"2016-01-21T18:13:00","nearestBusStop",FALSE
"Submit","95f413b2485a3022fa3be96690ea3716",851,"S372","ITAP; Python",640,"2016-01-21T18:14:00","nearestBusStop",FALSE
"Submit","efc851d9a5023bb625f1f22c72840683",852,"S372","ITAP; Python",187,"2016-01-21T18:15:00","overNineThousand",TRUE
"Submit","018cae5d10c0cf5e6918615c3b3a7c1c",853,"S372","ITAP; Python",641,"2016-01-21T18:15:00","hasTwoDigits",TRUE
"Submit","b426031547f961c5086bc0d24390076a",854,"S372","ITAP; Python",642,"2016-01-21T18:16:00","canDrinkAlcohol",FALSE
"Submit","e3986ec34b16735876b8174d4b3c9aeb",855,"S372","ITAP; Python",643,"2016-01-21T18:17:00","canDrinkAlcohol",FALSE
"Submit","8ec2b3cf0906171da9c8bc365eff4ca4",856,"S372","ITAP; Python",644,"2016-01-21T18:17:00","canDrinkAlcohol",TRUE
"Submit","ebcb48cb74f4b8e8e6c4c6f712a9744c",857,"S372","ITAP; Python",645,"2016-01-21T18:18:00","canDrinkAlcohol",FALSE
"Submit","12417faab4b6d55fc326a87aeefa09d2",858,"S372","ITAP; Python",646,"2016-01-21T18:18:00","canDrinkAlcohol",FALSE
"Submit","9b307a23212def566e5a0996915e401a",859,"S372","ITAP; Python",647,"2016-01-21T18:18:00","canDrinkAlcohol",TRUE
"Submit","e84fa073d914bf6e4d9130facdaab737",860,"S372","ITAP; Python",648,"2016-01-21T18:19:00","isEvenPositiveInt",TRUE
"Submit","5dfb6ea6b4f0d6dc4eaa2b33ca8d292c",904,"S372","ITAP; Python",678,"2016-01-21T21:14:00","carefulSquareRoot",FALSE
"Submit","c3947751c789636ad4e4b88288330146",905,"S372","ITAP; Python",679,"2016-01-21T21:16:00","castString",TRUE
"Submit","f9a5e9a805a6d34f79edf01a448d208d",906,"S372","ITAP; Python",680,"2016-01-21T21:18:00","stockChange",FALSE
"Submit","0cabcddb6928e8357e3cb02eee81fec8",907,"S372","ITAP; Python",681,"2016-01-21T21:18:00","stockChange",TRUE
"Submit","6c9afe440cac84e74d2de5c306c17e38",908,"S372","ITAP; Python",682,"2016-01-21T21:21:00","oneToN",FALSE
"Submit","2d1a75d1f460b8155229165d97e981e1",909,"S372","ITAP; Python",683,"2016-01-21T21:21:00","oneToN",FALSE
"Submit","00abb7cbf5ca5504955fdc81ecf85787",910,"S372","ITAP; Python",684,"2016-01-21T21:21:00","oneToN",TRUE
"Submit","da9e4fc83b26e28bb2c8b0a3e6588134",911,"S372","ITAP; Python",685,"2016-01-21T21:21:00","oneToN",FALSE
"Submit","fc3144f834e6ecc75db0673d9a960f2f",912,"S372","ITAP; Python",686,"2016-01-21T21:24:00","isPrime",FALSE
"Submit","82e03ea5a73b01fcef4932416d7e2bce",913,"S372","ITAP; Python",687,"2016-01-21T21:24:00","isPrime",FALSE
"Submit","2af3f5a0f083132277424d8ca8c28ece",1335,"S372","ITAP; Python",1027,"2016-02-01T18:46:00","isPrime",FALSE
"Submit","fbf797f7f061bfac24436453d4f7c97e",1336,"S372","ITAP; Python",1028,"2016-02-01T18:47:00","isPrime",FALSE
"Submit","3b96cea79ec37333b0473721da82b1d7",1337,"S372","ITAP; Python",1029,"2016-02-01T18:47:00","isPrime",FALSE
"Submit","af366203f477b9691f7bbf2afbff3423",1338,"S372","ITAP; Python",1030,"2016-02-01T18:48:00","isPrime",FALSE
"Submit","a103439df677466de325f11fd8a26584",1339,"S372","ITAP; Python",1031,"2016-02-01T18:48:00","isPrime",FALSE
"Submit","bd3e3f2d432e7cdae1bed4b866c30853",1340,"S372","ITAP; Python",1032,"2016-02-01T18:49:00","isPrime",FALSE
"Submit","b42fb4c8f6ec0f95e956e3320b09bf54",1341,"S372","ITAP; Python",1033,"2016-02-01T18:49:00","isPrime",TRUE
"Submit","d4d9a5314b6bea8984b85aa47fa9d849",1342,"S372","ITAP; Python",1034,"2016-02-01T18:50:00","isPrime",TRUE
"Submit","39cfe63a98d6355a60547833559add58",1343,"S372","ITAP; Python",772,"2016-02-01T18:51:00","sumOfDigits",FALSE
"Submit","38a92c38e1f3cdca3ebc6b268ab7a18a",1344,"S372","ITAP; Python",1035,"2016-02-01T18:52:00","sumOfDigits",FALSE
"Submit","39852379772833868faded87652a3622",1345,"S372","ITAP; Python",1036,"2016-02-01T18:54:00","sumOfDigits",FALSE
"Submit","b3a6a980518934d20fdba60585bf2e8e",1346,"S372","ITAP; Python",1037,"2016-02-01T18:54:00","sumOfDigits",FALSE
"Submit","fd114172b5f6c6465fb20790f564b529",1357,"S372","ITAP; Python",1046,"2016-02-03T16:41:00","sumOfDigits",FALSE
"Submit","c2e0b7db8dcb8591511d75e267852b56",1358,"S372","ITAP; Python",1047,"2016-02-03T16:42:00","sumOfDigits",TRUE
"Submit","639f0541a4a2b25aea07f21e5eaf45e6",1359,"S372","ITAP; Python",1048,"2016-02-03T18:21:00","sumOfDigits",TRUE
"Submit","dcf747993bacfa3412b1198bf3f6f9a6",1360,"S372","ITAP; Python",1049,"2016-02-03T18:26:00","createNumberBlock",FALSE
"Submit","445c86aeab893a8d1150a3c85552d7d9",1361,"S372","ITAP; Python",1050,"2016-02-03T18:27:00","createNumberBlock",FALSE
"Submit","4485bd9c738d0d1f9aca239cb7233816",1362,"S372","ITAP; Python",1051,"2016-02-03T19:39:00","createNumberBlock",FALSE
"Submit","1f3964a772090a1df8fc3fbc96e55feb",1363,"S372","ITAP; Python",1052,"2016-02-03T19:40:00","createNumberBlock",FALSE
"Submit","2c159dbab5c2c51563042ae5ae33bb1a",1680,"S372","ITAP; Python",1305,"2016-02-12T00:16:00","backwardsCombine",TRUE
"Submit","2c12d277b09f6285557c06ade986d638",1681,"S372","ITAP; Python",1306,"2016-02-12T00:17:00","firstAndLast",TRUE
"Submit","bc8036e32faeafb0e9d3c0af57f79df0",1682,"S372","ITAP; Python",1307,"2016-02-12T00:19:00","isPunctuation",TRUE
"Submit","0d68028270a5c159248e1b2d0f950588",1683,"S372","ITAP; Python",1308,"2016-02-12T00:20:00","isSubstring",TRUE
"Submit","cef972cc98f3a40ec10d55108efff75d",1684,"S372","ITAP; Python",1309,"2016-02-12T00:21:00","isSubstring",TRUE
"Submit","906cea40b3bdc8106f3252020bbca7d1",1685,"S372","ITAP; Python",1308,"2016-02-12T00:22:00","isSubstring",TRUE
"Submit","b3e62e46e9f018e176adb1ff18402985",1686,"S372","ITAP; Python",1310,"2016-02-12T00:22:00","isSubstring",TRUE
"Submit","3b3680cff4631312943354f742a2f2c8",1687,"S372","ITAP; Python",1311,"2016-02-12T00:24:00","isSubstring",TRUE
"Submit","4c0d8ed224dc9dc88c81a326bb5eaf7b",1688,"S372","ITAP; Python",1312,"2016-02-12T00:26:00","isSubstring",TRUE
"Submit","7a2eff7d39823e81eeb877d3464bc6ed",1689,"S372","ITAP; Python",1313,"2016-02-12T00:26:00","isSubstring",FALSE
"Submit","b6318bdd2a64dc072e7a68971a14a67d",1690,"S372","ITAP; Python",1314,"2016-02-12T00:26:00","isSubstring",FALSE
"Submit","526d8a77b86dc88ed5685ac8f6e9b5ce",1691,"S372","ITAP; Python",1311,"2016-02-12T00:26:00","isSubstring",TRUE
"Submit","9980e74838384cb5914c8f0565ded535",1692,"S372","ITAP; Python",1315,"2016-02-12T00:28:00","isSubstring",TRUE
"Submit","fb2ab8db8c1e81742676aa105c858b20",2193,"S372","ITAP; Python",1684,"2016-02-15T20:00:00","isSubstring",TRUE
